Agente,Módulo,Datos,Fecha/Hora
"ldap1","bytes_in","0.00","2015-05-20 6:35:50"
"ldap1","bytes_in","1.12","2015-05-20 8:47:31"
"ldap1","bytes_in","1.51","2015-05-20 8:52:34"
"ldap1","bytes_in","0.00","2015-05-20 8:57:37"
"ldap1","bytes_in","1.57","2015-05-20 9:07:44"
"ldap1","bytes_in","0.01","2015-05-20 9:12:48"
"ldap1","bytes_in","3.99","2015-05-20 9:17:51"
"ldap1","bytes_in","0.38","2015-05-20 9:22:55"
"ldap1","bytes_in","0.01","2015-05-20 9:27:58"
"ldap1","bytes_in","0.00","2015-05-20 9:33:02"
"ldap1","bytes_in","0.01","2015-05-20 9:48:12"
"ldap1","bytes_in","0.00","2015-05-20 9:53:16"
"ldap1","bytes_in","0.03","2015-05-20 10:03:23"
"ldap1","bytes_in","2.28","2015-05-20 10:08:27"
"ldap1","bytes_in","1.60","2015-05-20 10:13:30"
"ldap1","bytes_in","1.01","2015-05-20 10:18:34"
"ldap1","bytes_in","3.15","2015-05-20 10:23:37"
"ldap1","bytes_in","1.93","2015-05-20 10:28:41"
"ldap1","bytes_in","2.40","2015-05-20 10:33:45"
"ldap1","bytes_in","1.13","2015-05-20 10:38:48"
"ldap1","bytes_in","2.39","2015-05-20 10:43:52"
"ldap1","bytes_in","0.00","2015-05-20 10:48:55"
"ldap1","bytes_in","6.74","2015-05-20 10:53:59"
"ldap1","bytes_in","6.50","2015-05-20 10:59:03"
"ldap1","bytes_in","3.96","2015-05-20 11:04:06"
"ldap1","bytes_in","1.55","2015-05-20 11:09:10"
"ldap1","bytes_in","1.64","2015-05-20 11:14:14"
"ldap1","bytes_in","0.97","2015-05-20 11:19:17"
"ldap1","bytes_in","0.81","2015-05-20 11:24:21"
"ldap1","bytes_in","0.00","2015-05-20 11:29:25"
"ldap1","bytes_in","0.03","2015-05-20 11:34:30"
"ldap1","bytes_in","1.23","2015-05-20 11:39:38"
"ldap1","bytes_in","0.00","2015-05-20 11:44:45"
"ldap1","bytes_in","1.58","2015-05-20 11:54:56"
"ldap1","bytes_in","0.01","2015-05-20 12:00:04"
"ldap1","bytes_in","2.61","2015-05-20 12:05:10"
"ldap1","bytes_in","0.98","2015-05-20 12:10:14"
"ldap1","bytes_in","3.87","2015-05-20 12:15:18"
"ldap1","bytes_in","1.62","2015-05-20 12:20:22"
"ldap1","bytes_in","0.01","2015-05-20 12:25:25"
"ldap1","bytes_in","1.69","2015-05-20 12:30:29"
"ldap1","bytes_in","0.00","2015-05-20 12:35:33"
"ldap1","bytes_in","1.01","2015-05-20 12:50:44"
"ldap1","bytes_in","0.71","2015-05-20 12:55:47"
"ldap1","bytes_in","2.34","2015-05-20 13:00:51"
"ldap1","bytes_in","0.00","2015-05-20 13:05:55"
"ldap1","bytes_in","0.05","2015-05-20 13:10:59"
"ldap1","bytes_in","2.65","2015-05-20 13:16:03"
"ldap1","bytes_in","3.77","2015-05-20 13:21:07"
"ldap1","bytes_in","0.00","2015-05-20 13:26:11"
"ldap1","bytes_in","0.01","2015-05-20 13:31:14"
"ldap1","bytes_in","0.00","2015-05-20 13:36:18"
"ldap1","bytes_in","0.01","2015-05-20 13:51:28"
"ldap1","bytes_in","4.08","2015-05-20 13:56:32"
"ldap1","bytes_in","3.05","2015-05-20 14:01:36"
"ldap1","bytes_in","2.21","2015-05-20 14:06:39"
"ldap1","bytes_in","0.26","2015-05-20 14:11:43"
"ldap1","bytes_in","3.49","2015-05-20 14:16:47"
"ldap1","bytes_in","0.44","2015-05-20 14:21:50"
"ldap1","bytes_in","0.01","2015-05-20 14:26:54"
"ldap1","bytes_in","0.30","2015-05-20 14:31:57"
"ldap1","bytes_in","2.31","2015-05-20 14:37:01"
"ldap1","bytes_in","0.38","2015-05-20 14:42:04"
"ldap1","bytes_in","1.05","2015-05-20 14:47:08"
"ldap1","bytes_in","0.00","2015-05-20 14:52:11"
"ldap1","bytes_in","0.12","2015-05-20 14:57:15"
"ldap1","bytes_in","0.06","2015-05-20 15:02:18"
"ldap1","bytes_in","2.45","2015-05-20 15:07:22"
"ldap1","bytes_in","4.14","2015-05-20 15:12:25"
"ldap1","bytes_in","10.62","2015-05-20 15:17:29"
"ldap1","bytes_in","2.90","2015-05-20 15:22:33"
"ldap1","bytes_in","2.32","2015-05-20 15:27:36"
"ldap1","bytes_in","0.00","2015-05-20 15:32:40"
"ldap1","bytes_in","1.25","2015-05-20 15:37:43"
"ldap1","bytes_in","3.19","2015-05-20 15:42:47"
"ldap1","bytes_in","2.11","2015-05-20 15:47:51"
"ldap1","bytes_in","0.37","2015-05-20 15:52:54"
"ldap1","bytes_in","0.12","2015-05-20 15:57:58"
"ldap1","bytes_in","1.31","2015-05-20 16:03:01"
"ldap1","bytes_in","1.86","2015-05-20 16:08:05"
"ldap1","bytes_in","1.70","2015-05-20 16:13:08"
"ldap1","bytes_in","0.50","2015-05-20 16:18:12"
"ldap1","bytes_in","1.01","2015-05-20 16:23:16"
"ldap1","bytes_in","0.10","2015-05-20 16:28:20"
"ldap1","bytes_in","1.26","2015-05-20 16:33:23"
"ldap1","bytes_in","2.12","2015-05-20 16:38:27"
"ldap1","bytes_in","1.74","2015-05-20 16:43:30"
"ldap1","bytes_in","0.47","2015-05-20 16:48:34"
"ldap1","bytes_in","2.50","2015-05-20 16:53:37"
"ldap1","bytes_in","0.00","2015-05-20 16:58:41"
"ldap1","bytes_in","0.08","2015-05-20 17:03:44"
"ldap1","bytes_in","2.36","2015-05-20 17:08:48"
"ldap1","bytes_in","0.13","2015-05-20 17:13:52"
"ldap1","bytes_in","0.00","2015-05-20 17:18:55"
"ldap1","bytes_in","0.22","2015-05-20 17:23:59"
"ldap1","bytes_in","4.48","2015-05-20 17:29:02"
"ldap1","bytes_in","1.68","2015-05-20 17:34:06"
"ldap1","bytes_in","1.42","2015-05-20 17:39:09"
"ldap1","bytes_in","0.00","2015-05-20 17:44:13"
"ldap1","bytes_in","1.31","2015-05-20 17:49:16"
"ldap1","bytes_in","1.01","2015-05-20 17:54:20"
"ldap1","bytes_in","2.31","2015-05-20 17:59:25"
"ldap1","bytes_in","0.10","2015-05-20 18:04:28"
"ldap1","bytes_in","2.51","2015-05-20 18:09:32"
"ldap1","bytes_in","0.05","2015-05-20 18:14:35"
"ldap1","bytes_in","0.35","2015-05-20 18:19:39"
"ldap1","bytes_in","0.00","2015-05-20 18:24:42"
"ldap1","bytes_in","0.28","2015-05-20 18:44:56"
"ldap1","bytes_in","1.62","2015-05-20 18:50:00"
"ldap1","bytes_in","1.27","2015-05-20 18:55:04"
"ldap1","bytes_in","0.42","2015-05-20 19:00:07"
"ldap1","bytes_in","1.29","2015-05-20 19:05:11"
"ldap1","bytes_in","0.03","2015-05-20 19:10:14"
"ldap1","bytes_in","0.23","2015-05-20 19:15:18"
"ldap1","bytes_in","0.09","2015-05-20 19:20:21"
"ldap1","bytes_in","1.27","2015-05-20 19:25:25"
"ldap1","bytes_in","0.01","2015-05-20 19:35:32"
"ldap1","bytes_in","1.27","2015-05-20 19:40:35"
"ldap1","bytes_in","0.00","2015-05-20 19:45:39"
"ldap1","bytes_in","1.95","2015-05-20 19:50:42"
"ldap1","bytes_in","2.77","2015-05-20 19:55:46"
"ldap1","bytes_in","2.21","2015-05-20 20:00:49"
"ldap1","bytes_in","1.71","2015-05-20 20:05:53"
"ldap1","bytes_in","4.74","2015-05-20 20:10:57"
"ldap1","bytes_in","0.21","2015-05-20 20:16:00"
"ldap1","bytes_in","0.03","2015-05-20 20:21:04"
"ldap1","bytes_in","1.59","2015-05-20 20:26:07"
"ldap1","bytes_in","0.04","2015-05-20 20:31:11"
"ldap1","bytes_in","5.20","2015-05-20 20:36:14"
"ldap1","bytes_in","1.87","2015-05-20 20:41:18"
"ldap1","bytes_in","3.19","2015-05-20 20:46:22"
"ldap1","bytes_in","0.00","2015-05-20 20:51:26"
"ldap1","bytes_in","0.04","2015-05-21 6:28:10"
"ldap1","bytes_in","0.12","2015-05-21 6:33:13"
"ldap1","bytes_in","1.39","2015-05-21 6:38:18"
"ldap1","bytes_in","9.60","2015-05-21 6:43:36"
"ldap1","bytes_in","10.95","2015-05-21 6:48:45"
"ldap1","bytes_in","11.49","2015-05-21 6:53:51"
"ldap1","bytes_in","10.95","2015-05-21 6:59:01"
"ldap1","bytes_in","11.40","2015-05-21 7:04:11"
"ldap1","bytes_in","0.82","2015-05-21 7:09:21"
"ldap1","bytes_in","0.00","2015-05-21 7:14:24"
"ldap1","bytes_in","0.96","2015-05-21 8:50:32"
"ldap1","bytes_in","1.37","2015-05-21 8:55:35"
"ldap1","bytes_in","0.89","2015-05-21 9:00:39"
"ldap1","bytes_in","3.31","2015-05-21 9:05:42"
"ldap1","bytes_in","1.66","2015-05-21 9:10:46"
"ldap1","bytes_in","0.45","2015-05-21 9:15:49"
"ldap1","bytes_in","0.01","2015-05-21 9:20:52"
"ldap1","bytes_in","1.24","2015-05-21 9:25:56"
"ldap1","bytes_in","0.01","2015-05-21 9:30:59"
"ldap1","bytes_in","0.21","2015-05-21 9:41:07"
"ldap1","bytes_in","1.19","2015-05-21 9:46:10"
"ldap1","bytes_in","1.52","2015-05-21 9:51:14"
"ldap1","bytes_in","0.05","2015-05-21 9:56:18"
"ldap1","bytes_in","0.01","2015-05-21 10:01:22"
"ldap1","bytes_in","1.59","2015-05-21 10:06:25"
"ldap1","bytes_in","2.25","2015-05-21 10:11:28"
"ldap1","bytes_in","3.46","2015-05-21 10:16:32"
"ldap1","bytes_in","0.86","2015-05-21 10:21:36"
"ldap1","bytes_in","1.49","2015-05-21 10:26:39"
"ldap1","bytes_in","0.00","2015-05-21 10:31:43"
"ldap1","bytes_in","3.36","2015-05-21 10:41:49"
"ldap1","bytes_in","0.00","2015-05-21 10:46:53"
"ldap1","bytes_in","6.35","2015-05-21 10:51:56"
"ldap1","bytes_in","0.19","2015-05-21 10:57:00"
"ldap1","bytes_in","0.00","2015-05-21 11:02:03"
"ldap1","bytes_in","2.48","2015-05-21 11:07:07"
"ldap1","bytes_in","11.33","2015-05-21 11:12:11"
"ldap1","bytes_in","9.11","2015-05-21 11:17:15"
"ldap1","bytes_in","5.77","2015-05-21 11:22:19"
"ldap1","bytes_in","2.24","2015-05-21 11:27:24"
"ldap1","bytes_in","3.49","2015-05-21 11:32:27"
"ldap1","bytes_in","1.44","2015-05-21 11:37:31"
"ldap1","bytes_in","2.40","2015-05-21 11:42:36"
"ldap1","bytes_in","0.38","2015-05-21 11:47:40"
"ldap1","bytes_in","2.89","2015-05-21 11:52:43"
"ldap1","bytes_in","1.36","2015-05-21 11:57:47"
"ldap1","bytes_in","0.04","2015-05-21 12:02:50"
"ldap1","bytes_in","1.57","2015-05-21 12:07:54"
"ldap1","bytes_in","2.05","2015-05-21 12:12:57"
"ldap1","bytes_in","0.00","2015-05-21 12:18:01"
"ldap1","bytes_in","1.64","2015-05-21 13:03:32"
"ldap1","bytes_in","4.36","2015-05-21 13:08:36"
"ldap1","bytes_in","0.67","2015-05-21 13:13:39"
"ldap1","bytes_in","1.78","2015-05-21 13:18:43"
"ldap1","bytes_in","4.30","2015-05-21 13:23:46"
"ldap1","bytes_in","0.11","2015-05-21 13:28:50"
"ldap1","bytes_in","0.05","2015-05-21 13:33:53"
"ldap1","bytes_in","1.85","2015-05-21 13:38:57"
"ldap1","bytes_in","0.59","2015-05-21 13:44:02"
"ldap1","bytes_in","3.54","2015-05-21 13:49:06"
"ldap1","bytes_in","4.49","2015-05-21 13:54:09"
"ldap1","bytes_in","3.01","2015-05-21 13:59:13"
"ldap1","bytes_in","3.47","2015-05-21 14:04:16"
"ldap1","bytes_in","0.00","2015-05-21 14:09:20"
"ldap1","bytes_in","0.04","2015-05-21 14:14:24"
"ldap1","bytes_in","0.01","2015-05-21 14:19:27"
"ldap1","bytes_in","0.00","2015-05-21 14:24:31"
"ldap1","bytes_in","2.36","2015-05-21 14:29:34"
"ldap1","bytes_in","0.00","2015-05-21 14:34:38"
"ldap1","bytes_in","0.09","2015-05-21 14:59:55"
"ldap1","bytes_in","1.48","2015-05-21 15:04:59"
"ldap1","bytes_in","0.03","2015-05-21 15:10:02"
"ldap1","bytes_in","2.46","2015-05-21 15:15:07"
"ldap1","bytes_in","1.00","2015-05-21 15:20:10"
"ldap1","bytes_in","0.00","2015-05-21 15:25:14"
"ldap1","bytes_in","5.11","2015-05-21 15:35:20"
"ldap1","bytes_in","0.00","2015-05-21 15:40:24"
"ldap1","bytes_in","0.87","2015-05-21 15:55:35"
"ldap1","bytes_in","2.45","2015-05-21 16:00:38"
"ldap1","bytes_in","0.04","2015-05-21 16:05:41"
"ldap1","bytes_in","0.01","2015-05-21 16:10:45"
"ldap1","bytes_in","3.77","2015-05-21 16:15:49"
"ldap1","bytes_in","0.17","2015-05-21 16:20:53"
"ldap1","bytes_in","3.28","2015-05-21 16:25:57"
"ldap1","bytes_in","1.78","2015-05-21 16:31:01"
"ldap1","bytes_in","1.45","2015-05-21 16:36:04"
"ldap1","bytes_in","0.57","2015-05-21 16:41:08"
"ldap1","bytes_in","3.22","2015-05-21 16:46:11"
"ldap1","bytes_in","0.00","2015-05-21 16:51:15"
"ldap1","bytes_in","1.90","2015-05-21 16:56:18"
"ldap1","bytes_in","0.15","2015-05-21 17:01:23"
"ldap1","bytes_in","0.46","2015-05-21 17:06:27"
"ldap1","bytes_in","0.09","2015-05-21 17:11:31"
"ldap1","bytes_in","0.43","2015-05-21 17:16:35"
"ldap1","bytes_in","1.86","2015-05-21 17:21:38"
"ldap1","bytes_in","3.83","2015-05-21 17:26:42"
"ldap1","bytes_in","2.86","2015-05-21 17:31:46"
"ldap1","bytes_in","2.52","2015-05-21 17:36:49"
"ldap1","bytes_in","3.70","2015-05-21 17:41:53"
"ldap1","bytes_in","1.26","2015-05-21 17:46:56"
"ldap1","bytes_in","0.01","2015-05-21 17:52:00"
"ldap1","bytes_in","1.07","2015-05-21 17:57:03"
"ldap1","bytes_in","0.48","2015-05-21 18:02:07"
"ldap1","bytes_in","2.49","2015-05-21 18:07:10"
"ldap1","bytes_in","8.64","2015-05-21 18:12:15"
"ldap1","bytes_in","1.25","2015-05-21 18:17:19"
"ldap1","bytes_in","2.13","2015-05-21 18:22:23"
"ldap1","bytes_in","0.01","2015-05-21 18:27:27"
"ldap1","bytes_in","0.75","2015-05-21 18:32:31"
"ldap1","bytes_in","3.91","2015-05-21 18:37:34"
"ldap1","bytes_in","0.23","2015-05-21 18:42:38"
"ldap1","bytes_in","0.00","2015-05-21 18:47:41"
"ldap1","bytes_in","1.56","2015-05-21 18:52:45"
"ldap1","bytes_in","0.12","2015-05-21 18:57:48"
"ldap1","bytes_in","2.11","2015-05-21 19:02:52"
"ldap1","bytes_in","1.94","2015-05-21 19:07:55"
"ldap1","bytes_in","0.40","2015-05-21 19:12:59"
"ldap1","bytes_in","0.01","2015-05-21 19:18:03"
"ldap1","bytes_in","0.00","2015-05-21 19:28:10"
"ldap1","bytes_in","0.01","2015-05-21 19:33:13"
"ldap1","bytes_in","0.00","2015-05-21 19:43:20"
"ldap1","bytes_in","0.76","2015-05-21 19:48:24"
"ldap1","bytes_in","1.23","2015-05-21 19:53:27"
"ldap1","bytes_in","1.06","2015-05-21 19:58:31"
"ldap1","bytes_in","0.00","2015-05-21 20:03:34"
"ldap1","bytes_in","4.09","2015-05-21 20:08:38"
"ldap1","bytes_in","0.01","2015-05-21 20:13:41"
"ldap1","bytes_in","0.00","2015-05-21 20:18:45"
"ldap1","bytes_in","0.01","2015-05-21 20:23:48"
"ldap1","bytes_in","2.17","2015-05-21 20:28:53"
"ldap1","bytes_in","3.18","2015-05-21 20:33:56"
"ldap1","bytes_in","3.34","2015-05-21 20:39:00"
"ldap1","bytes_in","7.06","2015-05-21 20:44:03"
"ldap1","bytes_in","2.97","2015-05-21 20:49:07"
"ldap1","bytes_in","0.00","2015-05-21 20:54:11"
"ldap1","bytes_in","6.20","2015-05-21 21:04:19"
"ldap1","bytes_in","9.47","2015-05-21 21:09:24"
"ldap1","bytes_in","9.23","2015-05-21 21:14:34"
"ldap1","bytes_in","9.21","2015-05-21 21:19:44"
"ldap1","bytes_in","9.47","2015-05-21 21:24:54"
"ldap1","bytes_in","8.02","2015-05-21 21:30:03"
"ldap1","bytes_in","2.52","2015-05-21 21:35:06"
"ldap1","bytes_in","0.00","2015-05-21 21:40:10"
"ldap1","bytes_in","0.02","2015-05-22 6:26:36"
"ldap1","bytes_in","0.14","2015-05-22 6:31:39"
"ldap1","bytes_in","0.00","2015-05-22 6:36:43"
"ldap1","bytes_in","0.16","2015-05-22 8:53:19"
"ldap1","bytes_in","2.14","2015-05-22 8:58:23"
"ldap1","bytes_in","1.67","2015-05-22 9:03:26"
"ldap1","bytes_in","3.81","2015-05-22 9:08:30"
"ldap1","bytes_in","4.96","2015-05-22 9:13:33"
"ldap1","bytes_in","3.30","2015-05-22 9:18:37"
"ldap1","bytes_in","3.65","2015-05-22 9:23:40"
"ldap1","bytes_in","4.11","2015-05-22 9:28:44"
"ldap1","bytes_in","0.00","2015-05-22 9:33:47"
"ldap1","bytes_in","1.28","2015-05-22 9:38:51"
"ldap1","bytes_in","4.79","2015-05-22 9:43:55"
"ldap1","bytes_in","2.96","2015-05-22 9:48:58"
"ldap1","bytes_in","0.86","2015-05-22 9:54:02"
"ldap1","bytes_in","2.21","2015-05-22 9:59:06"
"ldap1","bytes_in","4.06","2015-05-22 10:04:09"
"ldap1","bytes_in","5.86","2015-05-22 10:09:13"
"ldap1","bytes_in","2.70","2015-05-22 10:14:16"
"ldap1","bytes_in","0.00","2015-05-22 10:19:20"
"ldap1","bytes_in","0.66","2015-05-22 10:29:27"
"ldap1","bytes_in","0.59","2015-05-22 10:34:30"
"ldap1","bytes_in","0.02","2015-05-22 10:39:34"
"ldap1","bytes_in","2.07","2015-05-22 10:44:37"
"ldap1","bytes_in","0.71","2015-05-22 10:49:41"
"ldap1","bytes_in","0.01","2015-05-22 10:54:44"
"ldap1","bytes_in","4.99","2015-05-22 10:59:48"
"ldap1","bytes_in","4.31","2015-05-22 11:04:52"
"ldap1","bytes_in","3.08","2015-05-22 11:09:57"
"ldap1","bytes_in","2.42","2015-05-22 11:15:00"
"ldap1","bytes_in","4.45","2015-05-22 11:20:04"
"ldap1","bytes_in","1.92","2015-05-22 11:25:07"
"ldap1","bytes_in","0.00","2015-05-22 11:30:11"
"ldap1","bytes_in","0.16","2015-05-22 11:35:14"
"ldap1","bytes_in","5.24","2015-05-22 11:40:18"
"ldap1","bytes_in","3.40","2015-05-22 11:45:21"
"ldap1","bytes_in","0.94","2015-05-22 11:50:25"
"ldap1","bytes_in","0.00","2015-05-22 11:55:29"
"ldap1","bytes_in","2.45","2015-05-22 12:00:32"
"ldap1","bytes_in","0.07","2015-05-22 12:05:36"
"ldap1","bytes_in","2.23","2015-05-22 12:10:40"
"ldap1","bytes_in","0.20","2015-05-22 12:15:43"
"ldap1","bytes_in","0.62","2015-05-22 12:20:47"
"ldap1","bytes_in","3.68","2015-05-22 12:25:50"
"ldap1","bytes_in","2.89","2015-05-22 12:30:54"
"ldap1","bytes_in","2.73","2015-05-22 12:35:57"
"ldap1","bytes_in","2.29","2015-05-22 12:41:01"
"ldap1","bytes_in","1.03","2015-05-22 12:46:04"
"ldap1","bytes_in","0.00","2015-05-22 12:51:08"

